Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
91795;Walnut;CA;33.786594;-118.298662;-8;1;33.786594,-118.298662
92085;Vista;CA;33.016928;-116.846046;-8;1;33.016928,-116.846046
94090;Sunnyvale;CA;37.189396;-121.705327;-8;1;37.189396,-121.705327
87508;Santa Fe;NM;35.469938;-105.754453;-7;1;35.469938,-105.754453
95453;Lakeport;CA;39.051698;-122.92071;-8;1;39.051698,-122.92071
95814;Sacramento;CA;38.580255;-121.49125;-8;1;38.580255,-121.49125
84029;Grantsville;UT;40.689007;-112.6698;-7;1;40.689007,-112.6698
84717;Bryce Canyon;UT;37.6153;-112.17088;-7;1;37.6153,-112.17088
99158;Oakesdale;WA;47.136249;-117.25463;-8;1;47.136249,-117.25463
99675;Takotna;AK;62.969642;-156.10264;-9;1;62.969642,-156.10264
07502;Paterson;NJ;40.918948;-74.1939;-5;1;40.918948,-74.1939
08933;New Brunswick;NJ;40.430006;-74.417344;-5;1;40.430006,-74.417344
03817;Chocorua;NH;43.878112;-71.22069;-5;1;43.878112,-71.22069
00821;Christiansted;VI;17.734211;-64.734694;-4;0;17.734211,-64.734694
26298;Bergoo;WV;38.480062;-80.29679;-5;1;38.480062,-80.29679
28384;Saint Pauls;NC;34.804654;-78.9594;-5;1;34.804654,-78.9594
32211;Jacksonville;FL;30.333022;-81.586;-5;1;30.333022,-81.586
33599;Punta Gorda;FL;26.871443;-82.007115;-5;1;26.871443,-82.007115
34982;Fort Pierce;FL;27.393097;-80.3279;-5;1;27.393097,-80.3279
37317;Copperhill;TN;35.008596;-84.3859;-5;1;35.008596,-84.3859
22743;Syria;VA;38.509556;-78.33721;-5;1;38.509556,-78.33721
24121;Moneta;VA;37.145705;-79.64786;-5;1;37.145705,-79.64786
20220;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20420;Washington;DC;38.903461;-77.027648;-5;1;38.903461,-77.027648
20533;Washington;DC;38.901102;-77.032591;-5;1;38.901102,-77.032591
28699;Scotts;NC;35.831037;-81.00762;-5;1;35.831037,-81.00762
24657;Whitewood;VA;37.226416;-81.86739;-5;1;37.226416,-81.86739
81302;Durango;CO;37.357249;-107.935945;-7;1;37.357249,-107.935945
72464;Saint Francis;AR;36.458348;-90.14377;-6;1;36.458348,-90.14377
74004;Bartlesville;OK;36.711386;-95.894042;-6;1;36.711386,-95.894042
96786;Wahiawa;HI;21.501722;-158.03543;-10;0;21.501722,-158.03543
88063;Sunland Park;NM;31.799253;-106.57771;-7;1;31.799253,-106.57771
88549;El Paso;TX;31.694842;-106.299987;-7;1;31.694842,-106.299987
98901;Yakima;WA;46.616199;-120.46481;-8;1;46.616199,-120.46481
99126;Evans;WA;48.733324;-117.97348;-8;1;48.733324,-117.97348
99547;Atka;AK;52.227555;-174.19628;-10;1;52.227555,-174.19628
75687;Price;TX;32.151755;-94.955432;-6;1;32.151755,-94.955432
83647;Mountain Home;ID;43.208029;-115.62345;-7;1;43.208029,-115.62345
77970;La Ward;TX;28.865213;-96.4397;-6;1;28.865213,-96.4397
41840;Neon;KY;37.195448;-82.71232;-5;1;37.195448,-82.71232
62946;Harrisburg;IL;37.725834;-88.54208;-6;1;37.725834,-88.54208
55399;Young America;MN;44.805487;-93.766524;-6;1;44.805487,-93.766524
56068;Minnesota Lake;MN;43.848573;-93.81718;-6;1;43.848573,-93.81718
47305;Muncie;IN;40.192293;-85.38494;-5;0;40.192293,-85.38494
47546;Jasper;IN;38.408794;-86.93876;-5;0;38.408794,-86.93876
48667;Midland;MI;43.647297;-84.387331;-5;1;43.647297,-84.387331
49732;Forest;MI;45.354266;-84.301497;-5;1;45.354266,-84.301497
67003;Anthony;KS;37.144087999999996;-98.03857;-6;1;37.144088,-98.03857
59463;Monarch;MT;47.057303;-110.84279;-7;1;47.057303,-110.84279
61929;Hammond;IL;39.806718;-88.6087;-6;1;39.806718,-88.6087
62359;Paloma;IL;40.028595;-91.21286;-6;1;40.028595,-91.21286
57435;Cresbard;SD;45.160833;-98.92417;-6;1;45.160833,-98.92417
57576;Vivian;SD;43.934133;-100.2916;-6;1;43.934133,-100.2916
59258;Reserve;MT;48.591968;-104.61326;-7;1;48.591968,-104.61326
62988;Tamms;IL;37.240381;-89.28271;-6;1;37.240381,-89.28271
64087;Liberty;MO;39.282869;-94.408998;-6;1;39.282869,-94.408998
72442;Manila;AR;35.838210000000004;-90.17029;-6;1;35.83821,-90.17029
02368;Randolph;MA;42.173417;-71.04912;-5;1;42.173417,-71.04912
96135;Vinton;CA;40.02349;-120.79861;-8;1;40.02349,-120.79861
97722;Diamond;OR;42.965788;-118.68196;-8;1;42.965788,-118.68196
98840;Okanogan;WA;48.343356;-119.57656;-8;1;48.343356,-119.57656
90834;Long Beach;CA;33.767817;-118.199401;-8;1;33.767817,-118.199401
92561;Mountain Center;CA;33.632049;-116.55878;-8;1;33.632049,-116.55878
92862;Orange;CA;33.640302;-117.769442;-8;1;33.640302,-117.769442
93960;Soledad;CA;36.41176;-121.32617;-8;1;36.41176,-121.32617
94548;Knightsen;CA;37.972622;-121.665205;-8;1;37.972622,-121.665205
43767;Norwich;OH;39.990948;-81.80629;-5;1;39.990948,-81.80629
46518;Madison;IN;39.580105;-86.308673;-5;0;39.580105,-86.308673
47330;Centerville;IN;39.802089;-85.00994;-5;0;39.802089,-85.00994
47536;Fulda;IN;38.112396;-86.83649;-6;1;38.112396,-86.83649
35643;Hillsboro;AL;34.648768;-87.20394;-6;1;34.648768,-87.20394
35956;Boaz;AL;34.155318;-86.13237;-6;1;34.155318,-86.13237
31016;Culloden;GA;32.861386;-84.11732;-5;1;32.861386,-84.11732
31036;Hawkinsville;GA;32.270314;-83.48517;-5;1;32.270314,-83.48517
32572;Milton;FL;30.659159;-87.04972;-6;1;30.659159,-87.04972
33568;Riverview;FL;27.871964;-82.438841;-5;1;27.871964,-82.438841
18331;Gilbert;PA;40.913651;-75.43501;-5;1;40.913651,-75.43501
49613;Arcadia;MI;44.494139;-86.21509;-5;1;44.494139,-86.21509
50465;Rake;IA;43.484445;-93.91817;-6;1;43.484445,-93.91817
52158;Marquette;IA;43.042838;-91.18417;-6;1;43.042838,-91.18417
44048;Kingsville;OH;41.866806;-80.64962;-5;1;41.866806,-80.64962
44438;Masury;OH;41.22832;-80.53175;-5;1;41.22832,-80.53175
44865;Plymouth;OH;40.99388;-82.67743;-5;1;40.99388,-82.67743
45212;Cincinnati;OH;39.160693;-84.4545;-5;1;39.160693,-84.4545
45652;McDermott;OH;38.833053;-83.07498;-5;1;38.833053,-83.07498
46612;South Bend;IN;41.628483;-86.234589;-5;0;41.628483,-86.234589
46835;Fort Wayne;IN;41.138599;-85.05941;-5;0;41.138599,-85.05941
47283;Westport;IN;39.171916;-85.58067;-5;0;39.171916,-85.58067
52536;Blakesburg;IA;40.947787;-92.62879;-6;1;40.947787,-92.62879
36480;Uriah;AL;31.320897;-87.59607;-6;1;31.320897,-87.59607
37228;Nashville;TN;36.190205;-86.80078;-6;1;36.190205,-86.80078
37742;Greenback;TN;35.66806;-84.1817;-5;1;35.66806,-84.1817
37866;Sharps Chapel;TN;36.355257;-83.82637;-5;1;36.355257,-83.82637
59215;Circle;MT;47.520661;-105.8743;-7;1;47.520661,-105.8743
39304;Meridian;MS;32.420847;-88.646016;-6;1;32.420847,-88.646016
39532;Biloxi;MS;30.462388;-88.93293;-6;1;30.462388,-88.93293
41265;Van Lear;KY;37.761356;-82.72165;-5;1;37.761356,-82.72165
41313;Bethany;KY;37.740503;-83.475446;-5;1;37.740503,-83.475446
42440;Mortons Gap;KY;37.238785;-87.46986;-6;1;37.238785,-87.46986
29405;North Charleston;SC;32.856634;-79.98218;-5;1;32.856634,-79.98218
30257;Milner;GA;33.136567;-84.19386;-5;1;33.136567,-84.19386
17741;Watson;PA;41.229164;-77.28278;-5;1;41.229164,-77.28278
18936;Montgomeryville;PA;40.223216;-75.22829;-5;1;40.223216,-75.22829
19451;Mainland;PA;40.211896;-75.35586;-5;1;40.211896,-75.35586
19885;Wilmington;DE;39.564499;-75.597047;-5;1;39.564499,-75.597047
48834;Fenwick;MI;43.141649;-85.04948;-5;1;43.141649,-85.04948
55304;Andover;MN;45.254715;-93.28652;-6;1;45.254715,-93.28652
55422;Minneapolis;MN;45.014764;-93.33965;-6;1;45.014764,-93.33965
29079;Lydia;SC;34.296064;-80.11319;-5;1;34.296064,-80.11319
29390;Duncan;SC;34.888237;-81.96902;-5;1;34.888237,-81.96902
29446;Green Pond;SC;32.683083;-80.56074;-5;1;32.683083,-80.56074
30018;Jersey;GA;33.717989;-83.801451;-5;1;33.717989,-83.801451
30093;Norcross;GA;33.909952;-84.1794;-5;1;33.909952,-84.1794
30417;Claxton;GA;32.162077;-81.90984;-5;1;32.162077,-81.90984
30627;Carlton;GA;33.994139;-82.97819;-5;1;33.994139,-82.97819
19061;Marcus Hook;PA;39.832762;-75.44063;-5;1;39.832762,-75.44063
13650;Henderson;NY;43.82212;-76.2127;-5;1;43.82212,-76.2127
14219;Buffalo;NY;42.790708;-78.82717;-5;1;42.790708,-78.82717
14872;Pine Valley;NY;42.218224;-76.84694;-5;1;42.218224,-76.84694
16406;Conneautville;PA;41.746056;-80.35888;-5;1;41.746056,-80.35888
33762;Clearwater;FL;27.883118;-82.68389;-5;1;27.883118,-82.68389
23887;Valentines;VA;36.563755;-77.82652;-5;1;36.563755,-77.82652
24246;East Stone Gap;VA;36.864429;-82.737469;-5;1;36.864429,-82.737469
24962;Pence Springs;WV;37.675571;-80.73336;-5;1;37.675571,-80.73336
04343;East Winthrop;ME;44.414056;-69.751913;-5;1;44.414056,-69.751913
08345;Newport;NJ;39.28341;-75.15464;-5;1;39.28341,-75.15464
08802;Asbury;NJ;40.661172;-75.0321;-5;1;40.661172,-75.0321
10286;New York;NY;40.714231;-74.011895;-5;1;40.714231,-74.011895
12230;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
05907;Norton;VT;44.959647;-71.81134;-5;1;44.959647,-71.81134
07834;Denville;NJ;40.886149;-74.48704;-5;1;40.886149,-74.48704
93604;Bass Lake;CA;37.364625;-119.51261;-8;1;37.364625,-119.51261
54969;Readfield;WI;44.269991;-88.775457;-6;1;44.269991,-88.775457
55328;Delano;MN;45.032489;-93.79591;-6;1;45.032489,-93.79591
55578;Maple Plain;MN;45.015914;-93.47188;-6;1;45.015914,-93.47188
45238;Cincinnati;OH;39.112169;-84.60849;-5;1;39.112169,-84.60849
45242;Cincinnati;OH;39.242559;-84.36042;-5;1;39.242559,-84.36042
13697;Winthrop;NY;44.755383;-74.81213;-5;1;44.755383,-74.81213
14063;Fredonia;NY;42.425683;-79.3371;-5;1;42.425683,-79.3371
30218;Gay;GA;33.121379;-84.58776;-5;1;33.121379,-84.58776
31814;Louvale;GA;32.154164;-84.83857;-5;1;32.154164,-84.83857
32782;Titusville;FL;28.306726;-80.686159;-5;1;28.306726,-80.686159
32889;Orlando;FL;28.566338000000002;-81.260818;-5;1;28.566338,-81.260818
33265;Miami;FL;25.558428;-80.458168;-5;1;25.558428,-80.458168
33651;Tampa;FL;27.871964;-82.438841;-5;1;27.871964,-82.438841
20594;Washington;DC;38.88494;-77.018372;-5;1;38.88494,-77.018372
21227;Halethorpe;MD;39.241957;-76.67712;-5;1;39.241957,-76.67712
29048;Eutawville;SC;33.399511;-80.32069;-5;1;33.399511,-80.32069
33960;Venus;FL;27.052583;-81.39628;-5;1;27.052583,-81.39628
34265;Arcadia;FL;27.186146;-81.809939;-5;1;27.186146,-81.809939
35602;Decatur;AL;34.606216;-87.088142;-6;1;34.606216,-87.088142
28026;Concord;NC;35.346285;-80.541088;-5;1;35.346285,-80.541088
28213;Charlotte;NC;35.280464;-80.75678;-5;1;35.280464,-80.75678
03242;Henniker;NH;43.173469;-71.81722;-5;1;43.173469,-71.81722
03815;Center Strafford;NH;43.256254;-71.10317;-5;1;43.256254,-71.10317
04467;Olamon;ME;45.519867;-68.647416;-5;1;45.519867,-68.647416
08562;Wrightstown;NJ;40.062215;-74.58893;-5;1;40.062215,-74.58893
02167;Chestnut Hill;MA;42.320797;-71.169847;-5;1;42.320797,-71.169847
02475;Arlington Heights;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02601;Hyannis;MA;41.654741;-70.2895;-5;1;41.654741,-70.2895
40446;Lancaster;KY;37.651397;-84.546693;-5;1;37.651397,-84.546693
45743;Long Bottom;OH;39.077704;-81.84506;-5;1;39.077704,-81.84506
46214;Indianapolis;IN;39.792993;-86.28575;-5;0;39.792993,-86.28575
35761;New Market;AL;34.902137;-86.44272;-6;1;34.902137,-86.44272
35951;Albertville;AL;34.313014;-86.19282;-6;1;34.313014,-86.19282
35959;Cedar Bluff;AL;34.237989;-85.61277;-6;1;34.237989,-85.61277
30502;Chestnut Mountain;GA;34.212993;-83.794858;-5;1;34.212993,-83.794858
90265;Malibu;CA;34.051056;-118.80768;-8;1;34.051056,-118.80768
92555;Moreno Valley;CA;33.922823;-117.16837;-8;1;33.922823,-117.16837
93006;Ventura;CA;34.032383;-119.1343;-8;1;34.032383,-119.1343
54645;Mount Sterling;WI;43.31493;-90.9287;-6;1;43.31493,-90.9287
64761;Leeton;MO;38.585719;-93.68518;-6;1;38.585719,-93.68518
65024;Chamois;MO;38.633533;-91.78052;-6;1;38.633533,-91.78052
74842;Fittstown;OK;34.597595;-96.61818;-6;1;34.597595,-96.61818
75087;Rockwall;TX;32.93382;-96.45446;-6;1;32.93382,-96.45446
79918;El Paso;TX;31.831782;-106.390656;-7;1;31.831782,-106.390656
57534;Hamill;SD;43.630273;-99.7528;-6;1;43.630273,-99.7528
70011;Metairie;LA;29.677893;-90.0901;-6;1;29.677893,-90.0901
70776;Saint Gabriel;LA;30.264611;-91.09595;-6;1;30.264611,-91.09595
71465;Olla;LA;31.861406;-92.19259;-6;1;31.861406,-92.19259
84511;Blanding;UT;37.562925;-109.46245;-7;1;37.562925,-109.46245
97758;Riley;OR;43.547855;-119.54235;-8;1;43.547855,-119.54235
98359;Olalla;WA;47.43025;-122.57159;-8;1;47.43025,-122.57159
99217;Spokane;WA;47.707542;-117.33776;-8;1;47.707542,-117.33776
80309;Boulder;CO;40.087835;-105.373507;-7;1;40.087835,-105.373507
80807;Burlington;CO;39.3124;-102.25094;-7;1;39.3124,-102.25094
83101;Kemmerer;WY;41.890875;-110.40687;-7;1;41.890875,-110.40687
89570;Reno;NV;40.541218;-119.586934;-8;1;40.541218,-119.586934
30336;Atlanta;GA;33.744007;-84.56032;-5;1;33.744007,-84.56032
30821;Norwood;GA;33.477946;-82.73454;-5;1;33.477946,-82.73454
37037;Christiana;TN;35.702877;-86.35134;-6;1;35.702877,-86.35134
37727;Del Rio;TN;35.900308;-83.01575;-5;1;35.900308,-83.01575
39425;Brooklyn;MS;31.059327;-89.09164;-6;1;31.059327,-89.09164
40508;Lexington;KY;38.051727;-84.49336;-5;1;38.051727,-84.49336
44617;Charm;OH;40.507088;-81.782872;-5;1;40.507088,-81.782872
45879;Paulding;OH;41.137873;-84.56377;-5;1;41.137873,-84.56377
32417;Panama City;FL;30.243832;-85.916988;-6;1;30.243832,-85.916988
32935;Melbourne;FL;28.13926;-80.65077;-5;1;28.13926,-80.65077
95321;Groveland;CA;37.840248;-120.04541;-8;1;37.840248,-120.04541
98589;Tenino;WA;46.857968;-122.8326;-8;1;46.857968,-122.8326
85922;Blue;AZ;33.681485;-109.24946;-7;0;33.681485,-109.24946
85939;Taylor;AZ;34.442667;-110.09181;-7;0;34.442667,-110.09181
81076;Sugar City;CO;38.26144;-103.67101;-7;1;38.26144,-103.67101
97264;Chiloquin;OR;42.577154;-121.860525;-8;1;42.577154,-121.860525
00213;Portsmouth;NH;43.005895;-71.013202;-5;1;43.005895,-71.013202
01971;Salem;MA;42.635443;-70.879123;-5;1;42.635443,-70.879123
37745;Greeneville;TN;36.229928;-82.81406;-5;1;36.229928,-82.81406
38160;Metcalfe;MS;34.259164;-89.06039;-6;1;34.259164,-89.06039
38241;Palmersville;TN;36.427351;-88.59234000000001;-6;1;36.427351,-88.59234
40202;Louisville;KY;38.252854;-85.75137;-5;1;38.252854,-85.75137
40266;Louisville;KY;38.188962;-85.676819;-5;1;38.188962,-85.676819
53056;Merton;WI;43.146023;-88.30975;-6;1;43.146023,-88.30975
54861;Odanah;WI;46.599122;-90.65361;-6;1;46.599122,-90.65361
55311;Osseo;MN;45.102133;-93.48757;-6;1;45.102133,-93.48757
43727;Chandlersville;OH;39.873402;-81.81724;-5;1;39.873402,-81.81724
44695;Bowerston;OH;40.433246;-81.18764;-5;1;40.433246,-81.18764
44817;Bloomdale;OH;41.193747;-83.54226;-5;1;41.193747,-83.54226
50226;Polk City;IA;41.782755;-93.71405;-6;1;41.782755,-93.71405
41053;Kenton;KY;38.944663;-84.520501;-5;1;38.944663,-84.520501
42061;Lowes;KY;36.885527;-88.77469;-6;1;36.885527,-88.77469
60031;Gurnee;IL;42.375821;-87.93517;-6;1;42.375821,-87.93517
62511;Atwater;IL;39.346468;-89.73278;-6;1;39.346468,-89.73278
63560;Pollock;MO;40.367584;-93.11823;-6;1;40.367584,-93.11823
48141;Inkster;MI;42.292582;-83.31414;-5;1;42.292582,-83.31414
48377;Novi;MI;42.511766;-83.47314;-5;1;42.511766,-83.47314
48391;Walled Lake;MI;42.660091;-83.3863;-5;1;42.660091,-83.3863
32168;New Smyrna Beach;FL;29.016897;-80.95736;-5;1;29.016897,-80.95736
33138;Miami;FL;25.853184;-80.18622;-5;1;25.853184,-80.18622
21561;Swanton;MD;39.484412;-79.20856;-5;1;39.484412,-79.20856
21682;Ridgely;MD;38.88927;-75.861191;-5;1;38.88927,-75.861191
22553;Spotsylvania;VA;38.207275;-77.64378;-5;1;38.207275,-77.64378
15065;Natrona Heights;PA;40.628522;-79.72566;-5;1;40.628522,-79.72566
17347;Mount Wolf;PA;40.067559;-76.69584;-5;1;40.067559,-76.69584
13090;Liverpool;NY;43.152017;-76.22068;-5;1;43.152017,-76.22068
13757;East Meredith;NY;42.411895;-74.91372;-5;1;42.411895,-74.91372
14413;Alton;NY;43.222735;-76.982149;-5;1;43.222735,-76.982149
25024;Bloomingrose;WV;38.143324;-81.63578;-5;1;38.143324,-81.63578
25160;Pond Gap;WV;38.317053;-81.29336;-5;1;38.317053,-81.29336
18327;Delaware Water Gap;PA;40.982028;-75.14262;-5;1;40.982028,-75.14262
19473;Schwenksville;PA;40.257069;-75.47097;-5;1;40.257069,-75.47097
27605;Raleigh;NC;35.788284;-78.65316;-5;1;35.788284,-78.65316
27866;Pleasant Hill;NC;36.521770000000004;-77.51319;-5;1;36.52177,-77.51319
28684;Todd;NC;36.345453;-81.61009;-5;1;36.345453,-81.61009
29665;Newry;SC;34.725935;-82.90985;-5;1;34.725935,-82.90985
95978;Stirling City;CA;39.904478;-121.52805;-8;1;39.904478,-121.52805
98052;Redmond;WA;47.677471;-122.12138;-8;1;47.677471,-122.12138
17358;Rossville;PA;39.972985;-76.687826;-5;1;39.972985,-76.687826
17959;New Philadelphia;PA;40.731739;-76.1278;-5;1;40.731739,-76.1278
32794;Maitland;FL;28.566338000000002;-81.260818;-5;1;28.566338,-81.260818
34985;Port Saint Lucie;FL;27.382196;-80.409024;-5;1;27.382196,-80.409024
24556;Goode;VA;37.361512;-79.3981;-5;1;37.361512,-79.3981
25722;Huntington;WV;38.413384;-82.277401;-5;1;38.413384,-82.277401
27053;Westfield;NC;36.473951;-80.34752;-5;1;36.473951,-80.34752
28021;Cherryville;NC;35.383935;-81.39368;-5;1;35.383935,-81.39368
28164;Stanley;NC;35.377576;-81.07238;-5;1;35.377576,-81.07238
28338;Ellerbe;NC;35.089476;-79.72904;-5;1;35.089476,-79.72904
30284;Sunny Side;GA;33.345253;-84.289814;-5;1;33.345253,-84.289814
30328;Atlanta;GA;33.931746;-84.37817;-5;1;33.931746,-84.37817
30452;Register;GA;32.327219;-81.89818;-5;1;32.327219,-81.89818
11360;Bayside;NY;40.780386;-73.78005;-5;1;40.780386,-73.78005
02762;Plainville;MA;42.011848;-71.32392;-5;1;42.011848,-71.32392
02915;Riverside;RI;41.7695;-71.35564;-5;1;41.7695,-71.35564
03833;Exeter;NH;42.973783;-70.97665;-5;1;42.973783,-70.97665
03896;Wolfeboro Falls;NH;43.589157;-71.218894;-5;1;43.589157,-71.218894
70952;Youngsville;LA;30.117148;-91.990319;-6;1;30.117148,-91.990319
72662;Omaha;AR;36.427675;-93.19473;-6;1;36.427675,-93.19473
72739;Hiwasse;AR;36.437635;-94.33047;-6;1;36.437635,-94.33047
48464;Otter Lake;MI;43.219132;-83.42227;-5;1;43.219132,-83.42227
48634;Linwood;MI;43.748816;-84.01217;-5;1;43.748816,-84.01217
48745;Mikado;MI;44.580133000000004;-83.49441;-5;1;44.580133,-83.49441
50864;Villisca;IA;40.960481;-94.99017;-6;1;40.960481,-94.99017
78879;Rio Frio;TX;29.628266;-99.73847;-6;1;29.628266,-99.73847
79789;Wink;TX;31.753101;-103.15737;-6;1;31.753101,-103.15737
79836;Clint;TX;31.570185;-106.2133;-7;1;31.570185,-106.2133
80525;Fort Collins;CO;40.532354;-105.0535;-7;1;40.532354,-105.0535
80610;Ault;CO;40.61798;-104.66762;-7;1;40.61798,-104.66762
80934;Colorado Springs;CO;38.82469;-104.562027;-7;1;38.82469,-104.562027
91372;Calabasas;CA;33.786594;-118.298662;-8;1;33.786594,-118.298662
91396;Winnetka;CA;33.786594;-118.298662;-8;1;33.786594,-118.298662
94245;Sacramento;CA;38.377411;-121.444429;-8;1;38.377411,-121.444429
89835;Wells;NV;41.208288;-114.86098;-8;1;41.208288,-114.86098
90293;Playa Del Rey;CA;33.957012;-118.44167;-8;1;33.957012,-118.44167
95431;Eldridge;CA;38.347913;-122.51753;-8;1;38.347913,-122.51753
96756;Koloa;HI;21.910013;-159.48044;-10;0;21.910013,-159.48044
97312;Salem;OR;44.936357;-123.038116;-8;1;44.936357,-123.038116
75403;Greenville;TX;33.218505;-96.048665;-6;1;33.218505,-96.048665
68061;Tekamah;NE;41.783203;-96.21577;-6;1;41.783203,-96.21577
84745;La Verkin;UT;37.219954;-113.25581;-7;1;37.219954,-113.25581
38856;Marietta;MS;34.481995;-88.45205;-6;1;34.481995,-88.45205
46285;Indianapolis;IN;39.779492;-86.132837;-5;0;39.779492,-86.132837
66018;De Soto;KS;38.961396;-94.97681;-6;1;38.961396,-94.97681
67491;Windom;KS;38.367098;-97.89977;-6;1;38.367098,-97.89977
68925;Ayr;NE;40.431821;-98.43946;-6;1;40.431821,-98.43946
78108;Cibolo;TX;29.574127;-98.23308;-6;1;29.574127,-98.23308
85501;Globe;AZ;33.53457;-110.75681;-7;0;33.53457,-110.75681
61625;Peoria;IL;40.696287;-89.616648;-6;1;40.696287,-89.616648
62224;Mascoutah;IL;38.439983;-89.983521;-6;1;38.439983,-89.983521
62358;Niota;IL;40.587769;-91.26301;-6;1;40.587769,-91.26301
57044;Meckling;SD;42.846853;-97.08438;-6;1;42.846853,-97.08438
57451;Ipswich;SD;45.43694;-99.02218;-6;1;45.43694,-99.02218
57650;Ralph;SD;45.849098;-103.01489;-7;1;45.849098,-103.01489
79181;Amarillo;TX;35.401475;-101.895089;-6;1;35.401475,-101.895089
79257;Silverton;TX;34.444761;-101.32582;-6;1;34.444761,-101.32582
79978;El Paso;TX;31.799275;-106.382757;-7;1;31.799275,-106.382757
63447;La Belle;MO;40.109412;-91.91078;-6;1;40.109412,-91.91078
73053;Lookeba;OK;35.372736;-98.41223;-6;1;35.372736,-98.41223
23651;Fort Monroe;VA;37.002997;-76.32039;-5;1;37.002997,-76.32039
14215;Buffalo;NY;42.934757;-78.8118;-5;1;42.934757,-78.8118
15329;Prosperity;PA;40.030707;-80.27353;-5;1;40.030707,-80.27353
15909;Johnstown;PA;40.36344;-78.87674;-5;1;40.36344,-78.87674
17048;Lykens;PA;40.592398;-76.72086;-5;1;40.592398,-76.72086
31192;Atlanta;GA;33.844371;-84.47405;-5;1;33.844371,-84.47405
32612;Gainesville;FL;29.681312;-82.353862;-5;1;29.681312,-82.353862
32801;Orlando;FL;28.541879;-81.37446;-5;1;28.541879,-81.37446
20226;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
22404;Fredericksburg;VA;38.298305;-77.489913;-5;1;38.298305,-77.489913
22853;Timberville;VA;38.641556;-78.76258;-5;1;38.641556,-78.76258
08242;Rio Grande;NJ;39.017837;-74.87515;-5;1;39.017837,-74.87515
11042;New Hyde Park;NY;40.760128;-73.69379;-5;1;40.760128,-73.69379
27849;Lewiston Woodville;NC;36.083011;-77.19032;-5;1;36.083011,-77.19032
28269;Charlotte;NC;35.329235;-80.80486;-5;1;35.329235,-80.80486
18603;Berwick;PA;41.061356;-76.24934;-5;1;41.061356,-76.24934
29047;Elloree;SC;33.52803;-80.58127;-5;1;33.52803,-80.58127
29369;Moore;SC;34.865445;-82.02018;-5;1;34.865445,-82.02018
30090;Marietta;GA;33.952450999999996;-84.547082;-5;1;33.952451,-84.547082
36748;Linden;AL;32.297441;-87.78812;-6;1;32.297441,-87.78812
37074;Hartsville;TN;36.407653;-86.15305;-6;1;36.407653,-86.15305
37874;Sweetwater;TN;35.598659;-84.46613;-5;1;35.598659,-84.46613
08344;Newfield;NJ;39.562763;-75.00955;-5;1;39.562763,-75.00955
11542;Glen Cove;NY;40.864757;-73.62609;-5;1;40.864757,-73.62609
17880;Swengel;PA;40.978059;-77.08184;-5;1;40.978059,-77.08184
